"review_index","blind_id","split_name","source_market_raw_left","source_market_raw_right","source_seller_raw_left","source_seller_raw_right","alias_normalized_left","alias_normalized_right","alias_relation","item_count_left","item_count_right","shared_contact_count","shared_contact_types","shared_contact_values","shared_pgp_fingerprint_count","shared_pgp_fingerprint_values","pgp_alias_hit_count_left","pgp_alias_hit_count_right","shared_title_count","shared_title_values","shared_description_count","shared_description_values","shared_category_count","shared_category_values","left_preview","right_preview","raw_contact_occurrences_json","component_candidate_path_json","independent_decision","seller_facing_direct_evidence","alternative_explanation_ruled_out","review_confidence","review_rationale"
"11","blind_53669c8fe112a5a1bf98","test","中文暗网交易市场","茶马古道","342919","/shop/398325","342919","/shop/398325","different_alias","42","29","0","","","0","","0","0","6","身份证生成套装（全国号批量生成器+身份信息查询器+身份正反面自动生成器） || 独家自卫防身药水配制秘方-多用途 使用立即失去抵抗力， 八小时自然恢复 || 暴力赚钱：0风险，易上手，操作百分百赚钱（不是什么项目都敢说百分百） || 低价出售QQ举报神器 || 渗透线下学费8650元最新完整的黑马PHP网站从零到神教程","2","添加配置以更改文件名中的电子邮件 反钓鱼 对所有输入信息进行准确的验证 自动检测国家（地区）+真实登录名+完整信息 自动保护BOT（自动更新黑名单） 多重加密并绕过所有AV（永不停机） 自动保护BOT（自动更新黑名单） 每个国家都有自己的页面-一体式页面 只提供源码，没有教学，适合有建站技术和经常钓鱼的大佬，虚拟产品，售后不退，请认准购买，收货主动放款，谢谢 || 打开网站，用户登录提示账户已被锁定，需要解锁，，接下来引导用户输入详细的个人信息和信用卡信息，，信用卡号码填错都能提示。。。 添加配置以更改文件名中的电子邮件 反钓鱼 对所有输入信息进行准确的验证 自动检测国家（地区）+真实登录名+完整信息 自动保护BOT（自动更新黑名单） 多重加密并绕过所有AV（永不停机） 自动保护BOT（自动更新黑名单） 每个国家...","0","","T: 中 台 港 韩身份证-生成器 美国地址生成器身份证号生成器卡密批量生成器 || 床上偏方:延时壮阳三部曲 | D: 立竿见影 头痛（各种头痛均可） | 头晕（头昏眼花、晕眩） | 失眠、多梦 | 干咳（感冒或其他原因引起均可） | 胃痛、吐酸、胃下垂、胃窦炎 | 高血压、高血脂 | 心脏病、冠心病 | 肠胃炎、腹泻 | 消化不良（儿童消化不良同） | 胸闷气胀 ｜ 神经衰落 ｜ 内热口干｜ 胆、肾、尿道结石 ｜ 急、慢性肾脏炎... | C: 技术技能 || 虚拟物品","T: 价值五六千元的内部全套深度催眠实训课程 初级高级瞬间暴力催眠 || genesis | D: 内容包括如下： 基础理论初级催眠 11篇 手把手教实战 9篇 自我催眠 3篇 实例 5级催眠负性幻觉 手指变成手枪 实例 5级催眠负性幻觉 将人变成悟空 实例 6级催眠记忆回溯前世今生 催眠中级理论 2篇 催眠治疗讲解 4篇 催眠高级理论 6篇 高级实战催眠 2篇 瞬间催眠与心锚建立（精华中的精华） 6篇 瞬间催... | C: 技术 || 虚拟","[]","[]","soft_same_controller","no","no","medium","Exact overlap (T=6, D=2) includes '身份证生成套装（全国号批量生成器+身份信息查询器+身份正反面自动生成器）'; no direct seller identifier closes the pair, so template/product reuse remains plausible."
"12","blind_7a6561dcf8c09f335bbc","valid","中文暗网交易市场","茶马古道","70936","/shop/412259","70936","/shop/412259","different_alias","1","2","0","","","0","","0","0","0","","0","","0","","T: 私拍比特币0.0001 私拍 谢谢 || 私拍比特币0.0001 私拍 谢谢 | D: 私拍比特币0.0001 私拍 谢谢 | C: 影视色情","T: 求购10比特币啊啊啊 || 求购10比特币啊啊啊 | D: 求购10比特币啊啊啊 | C: 站内充提 || 数据","[]","[]","different_controller","no","no","high","No seller-facing identifier is shared; '私拍比特币0.0001 私拍 谢谢' and '求购10比特币啊啊啊' overlap only at broad category/topic level and materially differ in offer or content."
"13","blind_b8690f45c3a92f260728","test","茶马古道","茶马古道","/shop/452097","/shop/452596","/shop/452097","/shop/452596","different_alias","11","13","1","telegram","telegram:lucas9999999","0","","0","0","1","专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询","4","网赌走投无路联系改单提款黑台子的直接拉黑 以渗透成功变现分成为条件企图暂缓付款的直接免开尊口 || 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事 || 话说这几天一直有老铁联系，但个别老铁找错人了，我们是拿站的，不是卖数据的","2","技术 || 服务","T: 专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询 || 专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询 | D: 网赌走投无路联系改单提款黑台子的直接拉黑 以渗透成功变现分成为条件企图暂缓付款的直接免开尊口 | C: 技术 || 服务","T: 手机链接定位 发送给【想定位的人】链接 只要他点开 获取位置 您这边随时都能看到 误差30米左右 简单易操作 支持短信 手机号 || 专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询 | D: ----★◎ 独裁者top ◎★---- ┊独┊可同时提交5个任务/ ┊裁┊一针见效/专治不服/ ┊者┊注意:切勿用自己测试 ┊短┊复制网址粘贴到浏览器 ┊信┊不可以用QQ浏览器 ┊全┊推荐使用UC浏览器 ┊网┊http://top1.top1top1.top/CallHelper/client/index.js... | C: 技术 || 虚拟","[{""left_occurrences"": [{""context"": ""求购可以捆绑图片免杀的远控软件,下单前请先联系TG:@lucas9999999"", ""description_snippet"": ""求购可以捆绑图片免杀的远控软件,下单前请先联系TG：@lucas9999999"", ""raw_value"": ""lucas9999999"", ""source_field"": ""description"", ""title_snippet"": ""求购免杀远控软件""}, {""context"": ""寻技术大咖制作txt或图片木马,成功至少月入5w,有兴趣加我TG:@lucas9999999"", ""description_snippet"": ""寻技术大咖制作txt或图片木马，成功至少月入5w，有兴趣加我TG：@lucas9999999"", ""raw_value"": ""lucas9999999"", ""source_field"": ""description"", ""title_snippet"": ""寻技术大咖制作txt或图片木马，成功至少月入5w""}], ""right_occurrences"": [{""context"": ""网盘直接下载! https://mega.nz/file/Bb4giRxY#WIrV9p6zNM8fs-w7JOQ8Y3kjHF5YvJnkN1p_RPbX8m8 不懂的加电报 @lucas9999999"", ""description_snippet"": ""时时彩挂机工具免费送，网盘直接下载！ https://mega.nz/file/Bb4giRxY#WIrV9p6zNM8fs-w7JOQ8Y3kjHF5YvJnkN1p_RPbX8m8 不懂的加电报 @lucas9999999"", ""raw_value"": ""lucas9999999"", ""source_field"": ""description"", ""title_snippet"": ""时时彩挂机工具免费送，网盘直接下载！""}], ""token"": ""telegram:lucas9999999""}]","[{""left_occurrences"": [{""context"": ""专业黑客接单渗透入侵拿站shell,无套路全程茶马担保交易,欢迎电报@heiheiniu2021咨询"", ""description_snippet"": ""真正有技术的还怕你白嫖拒付？ 话说这几天一直有老铁联系，但个别老铁找错人了，我们是拿站的，不是卖数据的。 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事。因此不要按照数据的价值来谈合作，我们只收拖库拿站的钱。 一张图看明白我们是干啥的——红圈里头是我们干的事。 本团队承接黑灰产业黑客业务，主要是渗透入侵拿站shell拖库，你想要啥有啥！ 一堆纯技术人员，不懂商务，不懂套路，只知为你尽力分忧，顺便赚个外..."", ""raw_value"": ""heiheiniu2021"", ""source_field"": ""title"", ""title_snippet"": ""专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询""}, {""context"": ""们干的事。 本团队承接黑灰产业黑客业务,主要是渗透入侵拿站shell拖库,你想要啥有啥! 一堆纯技术人员,不懂商务,不懂套路,只知为你尽力分忧,顺便赚个外快。质高价不低,欢迎电报@heiheiniu2021咨询。 事成之后,提供全套工具。 shell业务包在线,掉线就补。 欢迎实力大佬来撩。 业务范围:菠菜,棋牌,资金盘,杀猪盘,一切国外站点。 谢绝一切国内合法网站业务。 网赌走投无"", ""description_snippet"": ""真正有技术的还怕你白嫖拒付？ 话说这几天一直有老铁联系，但个别老铁找错人了，我们是拿站的，不是卖数据的。 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事。因此不要按照数据的价值来谈合作，我们只收拖库拿站的钱。 一张图看明白我们是干啥的——红圈里头是我们干的事。 本团队承接黑灰产业黑客业务，主要是渗透入侵拿站shell拖库，你想要啥有啥！ 一堆纯技术人员，不懂商务，不懂套路，只知为你尽力分忧，顺便赚个外..."", ""raw_value"": ""heiheiniu2021"", ""source_field"": ""description"", ""title_snippet"": ""专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询""}, {""context"": ""专业黑客接单渗透入侵拿站shell,无套路全程茶马担保交易,欢迎电报@heiheiniu2021咨询"", ""description_snippet"": ""真正有技术的还怕你白嫖拒付？ 话说这几天一直有老铁联系，但个别老铁找错人了，我们是拿站的，不是卖数据的。 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事。因此不要按照数据的价值来谈合作，我们只收拖库拿站的钱。 一张图看明白我们是干啥的——红圈里头是我们干的事。 本团队承接黑灰产业黑客业务，主要是渗透入侵拿站shell拖库，你想要啥有啥！ 一堆纯技术人员，不懂商务，不懂套路，只知为你尽力分忧，顺便赚个外..."", ""raw_value"": ""heiheiniu2021"", ""source_field"": ""title"", ""title_snippet"": ""专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询""}, {""context"": ""们干的事。 本团队承接黑灰产业黑客业务,主要是渗透入侵拿站shell拖库,你想要啥有啥! 一堆纯技术人员,不懂商务,不懂套路,只知为你尽力分忧,顺便赚个外快。质高价不低,欢迎电报@heiheiniu2021咨询。 事成之后,提供全套工具。 shell业务包在线,掉线就补。 欢迎实力大佬来撩。 业务范围:菠菜,棋牌,资金盘,杀猪盘,一切国外站点。 谢绝一切国内合法网站业务。 网赌走投无"", ""description_snippet"": ""真正有技术的还怕你白嫖拒付？ 话说这几天一直有老铁联系，但个别老铁找错人了，我们是拿站的，不是卖数据的。 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事。因此不要按照数据的价值来谈合作，我们只收拖库拿站的钱。 一张图看明白我们是干啥的——红圈里头是我们干的事。 本团队承接黑灰产业黑客业务，主要是渗透入侵拿站shell拖库，你想要啥有啥！ 一堆纯技术人员，不懂商务，不懂套路，只知为你尽力分忧，顺便赚个外..."", ""raw_value"": ""heiheiniu2021"", ""source_field"": ""description"", ""title_snippet"": ""专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询""}, {""context"": ""专业黑客接单渗透入侵拿站shell,无套路全程茶马担保交易,欢迎电报@heiheiniu2021咨询"", ""description_snippet"": ""真正有技术的还怕你白嫖拒付？ 话说这几天一直有老铁联系，但个别老铁找错人了，我们是拿站的，不是卖数据的。 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事。因此不要按照数据的价值来谈合作，我们只收拖库拿站的钱。 一张图看明白我们是干啥的——红圈里头是我们干的事。 本团队承接黑灰产业黑客业务，主要是渗透入侵拿站shell拖库，你想要啥有啥！ 一堆纯技术人员，不懂商务，不懂套路，只知为你尽力分忧，顺便赚个外..."", ""raw_value"": ""heiheiniu2021"", ""source_field"": ""title"", ""title_snippet"": ""专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询""}, {""context"": ""们干的事。 本团队承接黑灰产业黑客业务,主要是渗透入侵拿站shell拖库,你想要啥有啥! 一堆纯技术人员,不懂商务,不懂套路,只知为你尽力分忧,顺便赚个外快。质高价不低,欢迎电报@heiheiniu2021咨询。 事成之后,提供全套工具。 shell业务包在线,掉线就补。 欢迎实力大佬来撩。 业务范围:菠菜,棋牌,资金盘,杀猪盘,一切国外站点。 谢绝一切国内合法网站业务。 网赌走投无"", ""description_snippet"": ""真正有技术的还怕你白嫖拒付？ 话说这几天一直有老铁联系，但个别老铁找错人了，我们是拿站的，不是卖数据的。 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事。因此不要按照数据的价值来谈合作，我们只收拖库拿站的钱。 一张图看明白我们是干啥的——红圈里头是我们干的事。 本团队承接黑灰产业黑客业务，主要是渗透入侵拿站shell拖库，你想要啥有啥！ 一堆纯技术人员，不懂商务，不懂套路，只知为你尽力分忧，顺便赚个外..."", ""raw_value"": ""heiheiniu2021"", ""source_field"": ""description"", ""title_snippet"": ""专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询""}], ""right_occurrences"": [{""context"": ""专业黑客接单渗透入侵拿站shell,无套路全程茶马担保交易,欢迎电报@heiheiniu2021咨询"", ""description_snippet"": ""真正有技术的还怕你白嫖拒付？ 话说这几天一直有老铁联系，但个别老铁找错人了，我们是拿站的，不是卖数据的。 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事。因此不要按照数据的价值来谈合作，我们只收拖库拿站的钱。 一张图看明白我们是干啥的——红圈里头是我们干的事。 本团队承接黑灰产业黑客业务，主要是渗透入侵拿站shell拖库，你想要啥有啥！ 一堆纯技术人员，不懂商务，不懂套路，只知为你尽力分忧，顺便赚个外..."", ""raw_value"": ""heiheiniu2021"", ""source_field"": ""title"", ""title_snippet"": ""专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询""}, {""context"": ""们干的事。 本团队承接黑灰产业黑客业务,主要是渗透入侵拿站shell拖库,你想要啥有啥! 一堆纯技术人员,不懂商务,不懂套路,只知为你尽力分忧,顺便赚个外快。质高价不低,欢迎电报@heiheiniu2021咨询。 事成之后,提供全套工具。 shell业务包在线,掉线就补。 欢迎实力大佬来撩。 业务范围:菠菜,棋牌,资金盘,杀猪盘,一切国外站点。 谢绝一切国内合法网站业务。 网赌走投无"", ""description_snippet"": ""真正有技术的还怕你白嫖拒付？ 话说这几天一直有老铁联系，但个别老铁找错人了，我们是拿站的，不是卖数据的。 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事。因此不要按照数据的价值来谈合作，我们只收拖库拿站的钱。 一张图看明白我们是干啥的——红圈里头是我们干的事。 本团队承接黑灰产业黑客业务，主要是渗透入侵拿站shell拖库，你想要啥有啥！ 一堆纯技术人员，不懂商务，不懂套路，只知为你尽力分忧，顺便赚个外..."", ""raw_value"": ""heiheiniu2021"", ""source_field"": ""description"", ""title_snippet"": ""专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询""}, {""context"": ""专业黑客接单渗透入侵拿站shell,无套路全程茶马担保交易,欢迎电报@heiheiniu2021咨询"", ""description_snippet"": ""真正有技术的还怕你白嫖拒付？ 话说这几天一直有老铁联系，但个别老铁找错人了，我们是拿站的，不是卖数据的。 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事。因此不要按照数据的价值来谈合作，我们只收拖库拿站的钱。 一张图看明白我们是干啥的——红圈里头是我们干的事。 本团队承接黑灰产业黑客业务，主要是渗透入侵拿站shell拖库，你想要啥有啥！ 一堆纯技术人员，不懂商务，不懂套路，只知为你尽力分忧，顺便赚个外..."", ""raw_value"": ""heiheiniu2021"", ""source_field"": ""title"", ""title_snippet"": ""专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询""}, {""context"": ""们干的事。 本团队承接黑灰产业黑客业务,主要是渗透入侵拿站shell拖库,你想要啥有啥! 一堆纯技术人员,不懂商务,不懂套路,只知为你尽力分忧,顺便赚个外快。质高价不低,欢迎电报@heiheiniu2021咨询。 事成之后,提供全套工具。 shell业务包在线,掉线就补。 欢迎实力大佬来撩。 业务范围:菠菜,棋牌,资金盘,杀猪盘,一切国外站点。 谢绝一切国内合法网站业务。 网赌走投无"", ""description_snippet"": ""真正有技术的还怕你白嫖拒付？ 话说这几天一直有老铁联系，但个别老铁找错人了，我们是拿站的，不是卖数据的。 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事。因此不要按照数据的价值来谈合作，我们只收拖库拿站的钱。 一张图看明白我们是干啥的——红圈里头是我们干的事。 本团队承接黑灰产业黑客业务，主要是渗透入侵拿站shell拖库，你想要啥有啥！ 一堆纯技术人员，不懂商务，不懂套路，只知为你尽力分忧，顺便赚个外..."", ""raw_value"": ""heiheiniu2021"", ""source_field"": ""description"", ""title_snippet"": ""专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询""}, {""context"": ""们干的事。 本团队承接黑灰产业黑客业务,主要是渗透入侵拿站shell拖库,你想要啥有啥! 一堆纯技术人员,不懂商务,不懂套路,只知为你尽力分忧,顺便赚个外快。质高价不低,欢迎电报@heiheiniu2021咨询。 事成之后,提供全套工具。 shell业务包在线,掉线就补。 欢迎实力大佬来撩。 业务范围:菠菜,棋牌,资金盘,杀猪盘,一切国外站点。 谢绝一切国内合法网站业务。 网赌走投无"", ""description_snippet"": ""真正有技术的还怕你白嫖拒付？ 话说这几天一直有老铁联系，但个别老铁找错人了，我们是拿站的，不是卖数据的。 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事。因此不要按照数据的价值来谈合作，我们只收拖库拿站的钱。 一张图看明白我们是干啥的——红圈里头是我们干的事。 本团队承接黑灰产业黑客业务，主要是渗透入侵拿站shell拖库，你想要啥有啥！ 一堆纯技术人员，不懂商务，不懂套路，只知为你尽力分忧，顺便赚个外..."", ""raw_value"": ""heiheiniu2021"", ""source_field"": ""description"", ""title_snippet"": ""专业黑客接单渗透入侵拿站shell，无套路""}], ""seller_uid_left"": ""market_item.xlsx|茶马古道|seller_raw:/shop/452097"", ""seller_uid_right"": ""market_item.xlsx|茶马古道|seller_raw:/shop/452596"", ""shared_token"": ""telegram:heiheiniu2021""}]","strict_same_controller","yes","yes","high","Raw contexts on both sides use telegram:lucas9999999 as a seller contact/call-to-action; it is not customer data, a public URL, or marketplace support."
"14","blind_04e5d048fed8175eac36","valid","茶马古道","茶马古道","/shop/409272","/shop/9838","/shop/409272","/shop/9838","different_alias","5","1","1","telegram","telegram:https","0","","0","0","0","","0","","1","数据","T: 接dos，各游戏私服，棋牌，博彩，网赌有输钱的可帮忙找回。 || 黑客工具包【DDOS，键盘记录器，远控，破解】 | D: 破解工具： -进入数百个不同的帐户 -破解Netflix帐户 -破解亚马逊账户 -破解YouTube帐户 -破解Addmefast帐户 -破解Instagram帐户 -破解Twitch帐户 -破解Twitter帐户 -破解英雄联盟（LOL）帐户 -破解Minecraft帐户 -破解邓肯甜甜圈帐户 -新的和有效的配... | C: 技术 || 数据","T: 虚拟货币 手机号数据 || 虚拟货币 手机号数据 | D: 带名字 有微信最好 可有偿测试 可以长期合作 电报 https://t.me/zhuanyeheitiaozi 需求量不低 不要老数据 骗子绕道 只要精准 | C: 数据","[{""left_occurrences"": [{""context"": ""接dos,各游戏私服,棋牌,博彩,竞争对手,网赌有输钱的可帮忙找回。有任何问题请联系TG.https://t.me/haoge011"", ""description_snippet"": ""接dos，各游戏私服，棋牌，博彩，竞争对手，网赌有输钱的可帮忙找回。有任何问题请联系TG.https://t.me/haoge011"", ""raw_value"": ""https"", ""source_field"": ""description"", ""title_snippet"": ""接dos，各游戏私服，棋牌，博彩，网赌有输钱的可帮忙找回。""}], ""right_occurrences"": [{""context"": ""带名字 有微信最好 可有偿测试 可以长期合作 电报 https://t.me/zhuanyeheitiaozi 需求量不低 不要老数据 骗子绕道 只要精准"", ""description_snippet"": ""带名字 有微信最好 可有偿测试 可以长期合作 电报 https://t.me/zhuanyeheitiaozi 需求量不低 不要老数据 骗子绕道 只要精准"", ""raw_value"": ""https"", ""source_field"": ""description"", ""title_snippet"": ""虚拟货币 手机号数据""}], ""token"": ""telegram:https""}]","[]","different_controller","no","no","high","The apparent telegram:https value is URL tokenization, not a Telegram handle; no other seller-facing identity anchor links the two listings."
"15","blind_6817e418c1e8bd0f4451","test","茶马古道","茶马古道","/shop/421560","/shop/458931","/shop/421560","/shop/458931","different_alias","14","1","0","","","0","","0","0","0","","0","","1","数据","T: 求购！医院，事业单位，教育局，环保局，民政局，水利局，学院通讯录，医院通讯录、公司通讯录，加飞机@wewesheng || 求购数据，县镇乡，医院，教育局，环保局，民政局，水利局等等局的石化等等国企内部通讯录 | D: 求购，县镇乡，医院，教育局，环保局，民政局，水利局等等局的石化等等国企内部信息，联系我 | C: 数据 || 技术","T: 求购！医院，事业单位，教育局，环保局，民政局，水利局，学院通讯录，医院通讯录、公司通讯录，学生数据加飞机@yyhikl 蝙蝠 3266994 || 求购！医院，事业单位，教育局，环保局，民政局，水利局，学院通讯录，医院通讯录、公司通讯录，学生数据加飞机@yyhikl 蝙蝠 3266994 | D: 医院，事业单位，教育局，环保局，民政局，水利局，学院通讯录，医院通讯录、公司通讯录，学生数据加飞机@yyhikl 蝙蝠 3266994 | C: 数据","[]","[]","different_controller","no","no","high","The similar procurement text uses different seller contacts (@wewesheng versus @yyhikl/Bat 3266994); topic overlap does not establish shared control."
"16","blind_3ee6af56b48c5a8be39d","test","中文暗网交易市场","中文暗网交易市场","438470","45288","438470","45288","different_alias","2","2","0","","","0","","0","0","0","","0","","1","数据资源","T: 19年1月至6月份股票配资精准活跃粉82153条 || 19万股票精准粉低价格出售 | D: 数据格式：姓名，电话，金额 非一手数据，介意勿拍 拍下自动发货，一旦售出，概不退款 | C: 数据资源","T: 出售 一手 8月份股民数据 4W条 || 出售 一手 8月份股民数据 4W条 | D: 一万条股民数据 | C: 数据资源 || 私人专拍","[]","[]","different_controller","no","no","high","No seller-facing identifier is shared; '19年1月至6月份股票配资精准活跃粉82153条' and '出售 一手 8月份股民数据 4W条' overlap only at broad category/topic level and materially differ in offer or content."
"17","blind_46f4ff509d9bc9b215ea","valid","茶马古道","茶马古道","/shop/416838","/shop/422698","/shop/416838","/shop/422698","different_alias","2","2","0","","","0","","0","0","0","","0","","1","四件套号卡","T: 可带火币微信支付宝1100元出银行卡四件套定金200货到结清 || 2020最新菠菜刷水套利技术日赚1000+ | D: 请拍2份，每份15美金，（约等于100元人民币）剩下的货到结清，可以按要求定制，价格另算 拍下顺丰发货，快递费由我们支付，快递签收24小时内请站内放款 本人一手带队，所有开卡人都来自同一家工厂，一小时内就可以找到开卡人 | C: 技术 || 四件套号卡","T: 特价出售香港卡可接打电话流量卡10元20G流量 || 1200元出高品质银行卡四件套定金300货到结清 | D: 请拍2份，每份15美金，（约等于100元人民币）剩下的货到结清，可以按要求定制，价格另算 拍下安排发货，快递费由我们支付，快递签收24小时内请站内放款 本人一手带队，所有开卡人都来自同一家工厂，一小时内就可以找到开卡人 | C: 四件套号卡 || 实物","[]","[]","soft_same_controller","no","no","medium","No direct identifier is closed. '可带火币微信支付宝1100元出银行卡四件套定金200货到结清' and '特价出售香港卡可接打电话流量卡10元20G流量' share a narrow offer/procurement style or listing structure, but topic/template reuse remains plausible."
"18","blind_18b578ce28388e4c904f","valid","茶马古道","茶马古道","/shop/442661","/shop/462498","/shop/442661","/shop/462498","different_alias","1","1","1","telegram","telegram:ml12123","0","","0","0","0","","0","","0","","T: 出售全网通手机卡 || 出售全网通手机卡 | D: TG:ML12123 全网通手机卡五百一张 | C: 实物","T: 出 售 四件套 || 出 售 四件套 | D: 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：2500元/套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加700 请根据需要拍下，留言写下具体要求（什么银行什么交易平台等等） 严打期间，每... | C: 服务","[{""left_occurrences"": [{""context"": ""TG:ML12123 全网通手机卡五百一张"", ""description_snippet"": ""TG:ML12123 全网通手机卡五百一张"", ""raw_value"": ""ML12123"", ""source_field"": ""description"", ""title_snippet"": ""出售全网通手机卡""}], ""right_occurrences"": [{""context"": ""TG:ML12123 诚信出售四件套卡盾,可实名制注册微信支付宝,交易所等,诚信出售正规实名制手机卡,一手靠谱货源,保质 两个月,快递包装,绝对安全。 15美金=100人民币,1份=100人民币,请根"", ""description_snippet"": ""TG:ML12123 诚信出售四件套卡盾，可实名制注册微信支付宝，交易所等，诚信出售正规实名制手机卡，一手靠谱货源，保质 两个月，快递包装，绝对安全。 15美金=100人民币，1份=100人民币，请根据需求拍下 纯四件套：银行卡+身份证正反面照片+实名预留手机卡+U盾或者密码器 价格：2500元/套 需实名注册微信加500 实名注册支付宝加500 实名注册交易平台加500 带手机加700 请根据需要拍下，留言写下具体要求（什么银行..."", ""raw_value"": ""ML12123"", ""source_field"": ""description"", ""title_snippet"": ""出 售 四件套""}], ""token"": ""telegram:ml12123""}]","[]","strict_same_controller","yes","yes","high","Raw contexts on both sides use telegram:ml12123 as a seller contact/call-to-action; it is not customer data, a public URL, or marketplace support."
"19","blind_11f96bc82ce3c28aaefa","test","中文暗网交易市场","中文暗网交易市场","27792","70467","27792","70467","different_alias","1","3","0","","","0","","0","0","0","","0","","1","私人专拍","T: men111111专拍，0.001BTC,50秒给 || men111111专拍，0.001BTC,50秒给 | D: men111111Z专拍，要0.001btc，50秒给 | C: 私人专拍","T: dong123456专拍，0.001btc || dong123456专拍，0.001btc | D: dong123456专拍，0.001btc, wx50 | C: 私人专拍","[]","[]","different_controller","no","no","high","No seller-facing identifier is shared; 'men111111专拍，0.001BTC,50秒给' and 'dong123456专拍，0.001btc' overlap only at broad category/topic level and materially differ in offer or content."
"20","blind_e21be68482e287adff53","test","茶马古道","茶马古道","/shop/437655","/shop/466869","/shop/437655","/shop/466869","different_alias","2","1","0","","","0","","0","0","0","","0","","1","数据","T: 长期收购一手高中生，大学生带家长数据，不是一手的勿扰，倒江湖的，骗子一边去，加蝙蝠4632722 || 大量收购全网高价各地初中，高中，大学家长数据，留学生，乡村干部，医院数据，加蝙蝠联系4632722 | D: 长期收购一手高中生，大学生带家长数据，不是一手的勿扰，倒江湖的，骗子一边去，加蝙蝠4632722 | C: 数据","T: 求购国内学生家长数据，不是一手的别来 || 求购国内学生家长数据，不是一手的别来 | D: 求购一手在读学生家长数据，不是一手的别来 | C: 数据","[]","[]","soft_same_controller","no","no","medium","No direct identifier is closed. '长期收购一手高中生，大学生带家长数据，不是一手的勿扰，倒江湖的，骗子一边去，加蝙蝠4632722' and '求购国内学生家长数据，不是一手的别来' share a narrow offer/procurement style or listing structure, but topic/template reuse remains plausible."
"21","blind_c938a4d65a046f0efc56","test","茶马古道","茶马古道","/shop/426822","/shop/428039","/shop/426822","/shop/428039","different_alias","3","9","0","","","0","","0","0","0","","0","","1","数据","T: 寻找一手源头，长期稳定收网贷短信数据，稳定一万注册50以上的来，中介勿扰！！！ || 收购【大学生毕业数据】—【医护，教师数据】—【网贷数据（群发短信用）】 | D: 少点套路，多一点真诚，长久的才叫生意 【大学生毕业数据】：年龄在90-96年之间，格式要有名字-电话-学校，身份证号码可有可无 【医护，教师数据】：年龄在90-96年之间，格式要有名字-电话-工作单位—身份证号码 【网贷数据（群发短信用）】：格式无要求，裸号就可以，要求可以筛屏蔽地区跟运营商，需要合适发网贷短信的... | C: 数据","T: 高价收购淘宝订单数据,网贷数据 || 高价寻求微信PC端电脑端多开软件 | D: 2:数据要求女性商品，如母婴，婴儿商品，如：女装，化妆品，母婴用品，童装等等，具体可以咨询 | C: 数据 || 技术","[]","[]","different_controller","no","no","high","No seller-facing identifier is shared; '寻找一手源头，长期稳定收网贷短信数据，稳定一万注册50以上的来，中介勿扰！！！' and '高价收购淘宝订单数据,网贷数据' overlap only at broad category/topic level and materially differ in offer or content."
