balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes,target_bucket,target_reason,target_action,suggested_label,suggested_confidence,source_step11_scorer_token,source_step11_graph_primary_threshold,source_step11_prob_positive,source_step11_score_rank_desc,source_step11_threshold_pass_bool,source_step11_graph_filter_retained_bool,embedding_cosine_bge_m3,structural_support_score_raw,profile_category_jaccard,style_gap_score,style_gap_feature_hit_count,boundary_distance_to_graph_threshold
11,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/399905||market_item.xlsx|茶马古道|seller_raw:/shop/422982,sockpuppet_primary,high,shared_description_clone|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.741693,different_alias,true,茶马古道,茶马古道,/shop/399905,/shop/422982,,,本商品通过形成人畜无害的链接能够获取好友准确的定位地址和使用设备信息 下载种子记录 下载时间 手机型号 手机系统 2.放币后可赠送破解苹果手机锁屏密码和清除apple id的电脑工具（非安全模式下刷机解锁） 3.由于不同运营商的差异可能导致定位在服务器大厦内、可通过下单后赠送的工具在全网的定位系统中筛选 || 1.目前市面上大多数抓取定位工具都是通过资源监视器。本商品通过形成人畜无害的链接能够获取好友准确的定位地址和使用设备信息 下载种子记录 下载时间 手机型号 手机系统 2.放币后可赠送破解苹果手机锁屏密码和清除apple id的电脑工具（非安全模式下刷机解锁） 3.由于不同运营商的差异可能导致定位在服务器大厦内、可通过下单后赠送的工具在全网的定位系统中筛...,技术 || 数据 || 虚拟,,0.0,0.604174,T: 【绝密档案】中国修仙光明会中世纪魔法古书近代外星人研究文件亚特兰蒂斯文明等机密 || 2020全国几万条兼职妹小姐联系方式 | D: 2019年的时候，我在某深层暗网无意中进入了一个超自然学网站和某些情报交流网站，为我亲手下载下来的文件，一般英文的就是暗网挖的，但是也包括一些文件和视频是表网找的，现在该网站已经关闭服务器，甚是可惜，大家可以一睹风采，内容绝对丰富，是猎奇爱好者及神秘学研究者的必备，不止51区，还有一些跟亚特兰蒂斯 宇宙文明 光明... | C: 数据 || 虚拟,T: 获取微信/QQ好友准确定位/手机型号/手机系统/曾经下载过的种子记录时间标题。（无需拨打电话） || 全部资源打包出售1 | D: 价值评估和开放度评判系统 首先先讲一点题外的 先阐述下本人对女性综合价值的评判标准 让大家有一个概念 方便后面讲到的开放度评判 和浪女信号系统的理解 死囚认为 对女人的价值高低的评分 不能仅仅靠外貌来决定 女人的自信和魅力来源也不仅仅是这一项所能影响 死囚经过长期实践总结 和对众多男女两性评判的了解 得出了 以下... | C: 虚拟 || 技术,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.741693,53,1,1,0.865752,0.604174,0.6,1.351218,3,0.181693
12,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/405657||market_item.xlsx|茶马古道|seller_raw:/shop/412039,sockpuppet_primary,high,profile_lexical_neighbor|shared_description_clone|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.733599,different_alias,true,茶马古道,茶马古道,/shop/405657,/shop/412039,,,在政策高压下，很多色站长在引流上面遇到困难，此方法简单操作，每天花一两小时即可，长期累积，长期操作下来月破5万不是问题，我自己也在操作，操作简单，无需其他任何投入,数据 || 虚拟,,0.365986,0.564368,T: 长期收购彩票历史数据，支持免测的来，长久合作黑人勿扰！骗子绕道！ || 实操不过时的网赚项目，无风险，单人可操作 | D: 不过时的网赚项目，无风险，担任可操作 首先项目需投资200~500左右，当天回本一点不难 众所周知，现在很多博彩站为了吸引顾客都要送钱 本教程就是教你如何找到这些送钱的网站（这个简单说一些，避免围攻同一个网站不好套）、如何完成提款要求、以及如果被卡款了如何提款 拍下自动发货 | C: 数据 || 技术,T: 2020.5 本人黄网实操经验：色站引流方法实操方法，坚持一个月下来日流量破5万不是问题 || 【出售料站】老牌CVV料站_轨道料站 绝对100%的实惠便宜【送靠谱cvv教程】 | D: 再来说一说收入的情况： 一万IP 月入7000—11000+ 五万IP 月入20000—40000+ 十万IP 月入100000+ 讲到方法都很简单，并且实操有效，非常容易简单学习，拍下概不退款，有疑问发信解答 | C: 虚拟 || 数据,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.733599,63,1,1,0.881786,0.564368,0.5,1.348936,2,0.173599
13,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/404047||market_item.xlsx|茶马古道|seller_raw:/shop/436008,sockpuppet_primary,high,shared_description_clone|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.733599,different_alias,true,茶马古道,茶马古道,/shop/404047,/shop/436008,,,一个可以睡女大学生的方法，此教程其他暗网是卖10美金的，销量异常火爆！ 大部分女学生钱都是不够花的，因为攀比，所以才出现了裸贷什么的！只要有女学生缺钱，想用身体换钱，那么这个方法就有效！ 并且个人做过几次，效果很好！只要你按照方法，一步一步的去操作，肯定可以睡到大学生！并且只出一个房费！,虚拟,,0.0,0.533139,T: ➥➥➥➥➥稳定、安全、持续赚钱、经过长期实战、暴利！+赠送 || ➥暗网神器翻译！多种语言翻译！ | D: 不管你们怎么决定 最重要的是所有人都做同样的操作 并且知道对方会怎么 做 这份教程讲的很全面 操作系统包括(WIN+OSX+安卓+苹果)还会教你怎么去设置 教程会让你学到如何安全的进行通讯 防止你的设备离开你的时候 有效的保证不会被敌人找到证据 关于密码的保护 怎么做才能不被社工 如何安全的去使用浏览器以及避免泄... | C: 漏洞 || 虚拟,T: ◆暗网hao123导航〓暗网网址大全暗网导航暗网市场网址清单暗网骗子网站清单暗网可信赖网站清单 || 全国各地小姐免费信息 | D: 全球最大的暗网中文导航 收录全球数百个活跃的暗网网址 有中文、英文、俄文、法文、德文等多种类型 什么类型的交易市场商店都有 有网友爆料反馈功能，诈骗网站提醒 让新手少走冤枉路，合理避雷 拍下自动发货，送洋葱浏览器翻译插件及使用说明 虚拟物品可复制，拒绝一切退款理由，白嫖投诉到底 有问题请发送私聊信息 | C: 数据 || 实物,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.733599,61,1,1,0.883049,0.533139,0.2,1.902967,2,0.173599
14,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/404047||market_item.xlsx|茶马古道|seller_raw:/shop/438230,sockpuppet_primary,high,shared_description_clone|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.733599,different_alias,true,茶马古道,茶马古道,/shop/404047,/shop/438230,,,一个可以睡女大学生的方法，此教程其他暗网是卖10美金的，销量异常火爆！ 大部分女学生钱都是不够花的，因为攀比，所以才出现了裸贷什么的！只要有女学生缺钱，想用身体换钱，那么这个方法就有效！ 并且个人做过几次，效果很好！只要你按照方法，一步一步的去操作，肯定可以睡到大学生！并且只出一个房费！,漏洞 || 虚拟,,0.0,0.531414,T: ➥➥➥➥➥稳定、安全、持续赚钱、经过长期实战、暴利！+赠送 || ➥暗网神器翻译！多种语言翻译！ | D: 不管你们怎么决定 最重要的是所有人都做同样的操作 并且知道对方会怎么 做 这份教程讲的很全面 操作系统包括(WIN+OSX+安卓+苹果)还会教你怎么去设置 教程会让你学到如何安全的进行通讯 防止你的设备离开你的时候 有效的保证不会被敌人找到证据 关于密码的保护 怎么做才能不被社工 如何安全的去使用浏览器以及避免泄... | C: 漏洞 || 虚拟,T: ➥➥2021 年修车-约炮软件 6款- 可约楼凤兼职大学生兼职白领空姐模特狼友修车性息资源叫鸡约炮APP找桑拿 会所成人直播平台黄播APP || 各种抖音快手 视频网站实用软件工具 | D: 共6个平台，2款手机APP，2个网站，2个黄播APP， 后期还会更新更多平台，之前买过的可以私聊我获取新增的 手机APP和网站这些性息资源平台都是收费的 不想花钱获取资源可以发布自己知道的资源赚积分 也可以推广赚积分或者加群看看有没有狼友帮忙解锁 黄播APP看直播是免费的，如果要约主播要刷礼物主播才会给联系方式 ... | C: 虚拟 || 数据,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.733599,62,1,1,0.871785,0.531414,0.4,1.372529,3,0.173599
15,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/423945||market_item.xlsx|茶马古道|seller_raw:/shop/455868,sockpuppet_primary,high,shared_description_clone|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.72549,different_alias,true,茶马古道,茶马古道,/shop/423945,/shop/455868,,,MEGA网盘自动发货，虚拟物品不接受任何理由退款，白嫖投诉到底,技术,,0.0,0.609693,T: 安居客超级网络爬虫，批量爬取经纪人姓名，电话，公司，负责区域 || 安居客超级网络爬虫，批量爬取经纪人姓名，电话，公司，负责区域 | D: 这是本人刚写的网络爬虫程序，只需要输入城市名称即可爬取经纪人信息（如：北京、广州、上海等等） 完全过反爬虫机制，不用怕被封IP，放心使用 只卖程序不卖源码 MEGA网盘自动发货，虚拟物品不接受任何理由退款，白嫖投诉到底 | C: 技术,T: 原价几百美金的资料包，包含各种资料数据，各种灰黑项目，各种药品配方 || 黄网最全集合只售一刀 | D: 这份教程讲的很全面 操作系统包括(WIN+OSX+安卓+苹果)还会教你怎么去设置 教程会让你学到如何安全的进行通讯 防止你的设备离开你的时候 有效的保证不会被敌人找到证据 关于密码的保护 怎么做才能不被社工 如何安全的去使用浏览器以及避免泄露历史痕迹 从网上下载过来的文件正确的去保存 访问敏感信息的时候使有效避免... | C: 技术 || 虚拟,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.72549,84,1,1,0.804759,0.609693,0.5,1.947107,3,0.16549
16,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/394471||market_item.xlsx|茶马古道|seller_raw:/shop/432627,sockpuppet_primary,high,profile_lexical_neighbor|shared_description_clone|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.712595,different_alias,true,茶马古道,茶马古道,/shop/394471,/shop/432627,,,包括前期卡主的筛选，人员的调度，验卡后卡片的合格率，售后问题解答，担保费用，售后质量维护都会占据我们大量的时间从而提高产品的质量，这也是作为客户最关心的问题,四件套号卡,,0.453087,0.994056,T: ▇1200元诚信一手四件套 || ▇1200元诚信一手四件套 | D: *人员调度:我们有本城市每个银行营业厅最容易开盾的资料，最快时间开盾 *验卡:所有卡片有贷款，有信用卡，有代扣，不是一类卡，绑定手机号与预留手机号不同，老卡，旧卡一律退给持卡人，并且我们有本城市客户挂卡清单，发现有清单人办卡不与办理 *售后:客户问题随时耐心解答，及时配合客户处理各类问题 | C: 四件套号卡,T: 币安ok火币四件套1200元 || 币安ok火币四件套1200元 | D: *人员调度:我们有本城市每个银行营业厅最容易开盾的资料，最快时间开盾 *验卡:所有卡片有贷款，有信用卡，有代扣，不是一类卡，绑定手机号与预留手机号不同，老卡，旧卡一律退给持卡人，并且我们有本城市客户挂卡清单，发现有清单人办卡不与办理 7售后:客户问题随时耐心解答，及时配合客户处理各类问题 友情提醒：所有出售商品均... | C: 四件套号卡,reviewed,uncertain,codex_conservative_boundary_review_20260421,"codex_review: uncertain; graph-retained and strongly overlapping, but still lacks direct identity closure strong enough for a positive training label.",positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.712595,106,1,1,0.912937,0.994056,1.0,0.271308,0,0.152595
17,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/413373||market_item.xlsx|茶马古道|seller_raw:/shop/427106,sockpuppet_primary,high,shared_description_clone|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.712595,different_alias,true,茶马古道,茶马古道,/shop/413373,/shop/427106,,,靠谱银行卡四件套货源 15美金=100rmb=1份 例如只需要基本四件套拍16份 基本4件套包括 身份证正反照片+1张全新银行卡（可指定开通哪家银行）+1张全新手机卡，1个网银盾，会携带密码。 普通四件套=16份 需开通支付宝（实名）+5份 需开通微信（实名）+5份 带交易所(实名）一个+6份（可指定哪个交易所 火币优先） 手机(安卓手机)加800 需... || 普通四件套=16份 需开通支付宝（实名）+5份 需开通微信（实名）+5份 带交易所(实名）一个+6份（可指定哪个交易所 火币优先） 手机(安卓手机)加800 需要其他定制请详谈 关于售后：保质期到你手的3个月 期间出现补卡,四件套号卡,,0.0,0.685592,T: 全网最靠谱的银行卡四件套，可待火币微信支付宝 || 在台国内银行卡出售，可带交易所支付宝微信 | D: 普通四件套=20份 需开通支付宝（实名）+5份 需开通微信（实名）+5份 带交易所(实名）一个+6份（可指定哪个交易所 火币优先） 手机(安卓手机)加800 需要其他定制请详谈 关于售后：保质期到你手的3个月 期间出现补卡 | C: 四件套号卡 || 技术,T: 安全可靠银行卡四件套，方便老板们做灰场业务 || 银行卡四件套一手货源 | D: 普通四件套=16份 需开通支付宝（实名）+5份 需开通微信（实名）+5份 带交易所(实名）一个+6份（可指定哪个交易所 火币优先） 手机(安卓手机)加800 需要其他定制请详谈 关于售后：保质期到你手的3个月 期间出现补卡 | C: 四件套号卡 || 洗车精洗,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.712595,107,1,1,0.895661,0.685592,0.166667,0.663623,0,0.152595
18,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/461297||market_item.xlsx|茶马古道|seller_raw:/shop/464737,sockpuppet_primary,high,profile_lexical_neighbor|shared_description_clone|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.709293,different_alias,true,茶马古道,茶马古道,/shop/461297,/shop/464737,,,包含制作工具、视频教程、各类APP过脸模版和脚本、人脸动作辅助控制插件等 || 本教程通俗易懂，认真看两遍就能操作，跟着视频实操一次就能出师 || 只需一张清晰的正面照，轻轻松松过人脸，支持大部分的app人脸认证,数据,,0.365637,0.554175,T: 白菜价2021最新过人脸识别人面识别扫脸软件+脚本+视频教程 自动发货 || 微博5.38亿绑定数据【自动发货】白菜价～ | D: 5.38亿微博用户绑定数据，个人资料，手机号等等相关信息，白菜价 | C: 数据 || 技术,T: 最新整理齐全的黑市地址网站2000多条（有海外暗网） || 2020最新过人脸识别扫脸全套完整软件+脚本+视频教程 | D: 1000套2021最新的手持身份证，购买后赠送1000条裸贷照片和视频{有肉偿的} | C: 数据,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.709293,110,1,1,0.87173,0.554175,0.5,2.944443,5,0.149293
19,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/441616||market_item.xlsx|茶马古道|seller_raw:/shop/444329,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.708316,different_alias,true,茶马古道,茶马古道,/shop/441616,/shop/444329,,,,数据,,0.193115,0.676368,T: 2020年-约炮软件6款-可约楼凤兼职大学生兼职白领空姐模特狼友性息资源约炮APP找桑拿会所成人直播平台黄播APP || 急需20w 除了杀人都可以做 | D: 总体来说可玩度还是不错的，无论是暴力欲，还是单纯的想去看色情虐待的都有，甚至猎奇向的也有，例如关于实验生物的 | C: 数据 || 服务,T: 炮软件6款-可约楼凤兼职大学生兼职白领空姐模特狼友修车性息资源叫鸡约炮APP || ErectedCity 游戏 有PC 安卓版本 | D: 共6个平台，2款手机APP，2个网站，2个黄播APP， 后期还会更新更多平台，之前买过的可以私聊我获取新增的 手机APP和网站这些性息资源平台都是收费的 不想花钱获取资源可以发布自己知道的资源赚积分 也可以推广赚积分或者加群看看有没有狼友帮忙解锁 黄播APP看直播是免费的，如果要约主播要刷礼物主播才会给联系方式 ... | C: 虚拟 || 数据,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.708316,121,1,1,0.890934,0.676368,0.25,1.256469,1,0.148316
20,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/442025||market_item.xlsx|茶马古道|seller_raw:/shop/461471,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.708316,different_alias,true,茶马古道,茶马古道,/shop/442025,/shop/461471,,,,洗车精洗,,0.352896,0.659583,T: 专业洗车只出精品只限1个 || 专业洗车只出精品只限1个 | C: 洗车精洗,T: 专业洗车一百年 || 专业洗车一百年 | D: 专业洗车一百年，游戏要的可以提前联系 | C: 洗车精洗,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.708316,123,1,1,0.905426,0.659583,1.0,1.108067,1,0.148316
21,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/440693||market_item.xlsx|茶马古道|seller_raw:/shop/441616,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.708316,different_alias,true,茶马古道,茶马古道,/shop/440693,/shop/441616,,,,,,0.300105,0.512615,T: 修车-约炮-可约楼凤兼职大学生兼职白领空姐模特狼友修车性息资源叫鸡约炮APP找桑拿会所成人直播平台黄播APP || 沉淀各大行对公账户/四件套 诚信交易 | D: 修车-约炮-可约楼凤兼职大学生兼职白领空姐模特狼友修车性息资源叫鸡约炮APP找桑拿会所成人直播平台黄播APP 后期还会更新更多平台，之前买过的可以私聊我获取新增的 重点 这是免费的，市面上都是收费 主播有可能收费 量吊而行 | C: 虚拟 || 四件套号卡,T: 2020年-约炮软件6款-可约楼凤兼职大学生兼职白领空姐模特狼友性息资源约炮APP找桑拿会所成人直播平台黄播APP || 急需20w 除了杀人都可以做 | D: 总体来说可玩度还是不错的，无论是暴力欲，还是单纯的想去看色情虐待的都有，甚至猎奇向的也有，例如关于实验生物的 | C: 数据 || 服务,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.708316,120,1,1,0.902687,0.512615,0.0,1.092085,2,0.148316
22,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:319180||market_item.xlsx|中文暗网交易市场|seller_raw:569984,sockpuppet_primary,high,shared_title_clone|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.705165,different_alias,true,中文暗网交易市场,中文暗网交易市场,319180,569984,,监听别人手机信息，微信，qq聊天记录，实时定位汇报,,影视色情 || 技术技能,,0.0,0.673875,T: 适用新手黑客，攻击原理及手法距离，黑客基础教程 || [低价出]附图:开房数据解压2.8G约3000W+数据 | D: 相信绝大部分人都在网吧上网过 但是收费也是一年比一年的高 每个网吧都有不同的收费标准 想要逃费的可以拍下本帖 软件来自互联网上各大论坛 软件均为本人收集整合 相信很多人多多少少也使用过类似软件 操作简单 上手快 只不过这里是做了软件的整合 还有一些小软件可以扫描网吧内机子登录的QQ不敢保证每一个软件都能发挥其功效... | C: 数据资源 || 虚拟物品,T: 最新流出法医档案资源包含一部高清尸检视频 || 新收集266部呦呦合集经典整理 | D: 都是自己辛苦收集的资源，喜欢这种题材的可以收藏一下， MEGA自动发货，网络资源有可复制性，一经售出概不退款，介意勿拍谢谢，转卖举报 | C: 影视色情 || 技术技能,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.705165,126,1,1,0.844965,0.673875,0.333333,0.874342,0,0.145165
23,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/433482||market_item.xlsx|茶马古道|seller_raw:/shop/441917,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.697229,different_alias,true,茶马古道,茶马古道,/shop/433482,/shop/441917,,,,洗车精洗 || 站内充提,,0.230496,0.618091,T: 【官方认证】禧禧24小时/激活/站内冲提/兑现 /兑现拍前联系Telegram @xixi86160 || 【官方认证】禧禧24小时/激活/站内冲提/兑现 /兑现拍前联系Telegram @xixi86160 | D: 【官方认证】禧禧24小时/激活/站内冲提/兑现 /兑现拍前联系Telegram @xixi86160 | C: 站内充提 || 洗车精洗,T: 300多个黑/灰产业的赚钱思路总有合适你的，想赚钱的来 最适合空手套白狼 网赚 自媒体的也看过来 || 【官方认证】激活码65元 联系tg@kejia99 | D: 【站内激活】【充提】【变现】 【查人查档 定位找人】请找店铺内查档链接 1：个人户籍/全家户籍/模糊找人/护照信息/原始全户户籍 2：名下车/名下房/名下银行车主档/驾驶证信息 3：查机主/名下号/三网定位/手机反查机主 4：身份证轨迹（人轨）/大关联/银行卡反查/银行流水/支付宝流水 5：犯罪记录/网逃查询/照... | C: 站内充提 || 技术,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.697229,147,1,1,0.853041,0.618091,0.4,1.367199,1,0.137229
