pair_uid,data_bucket,candidate_language,split_name,split_component_id,review_label,review_stratum,usable_for_supervision,usable_for_core_transfer,candidate_rule_hits,shared_contact_count,shared_pgp_fingerprint_count,shared_title_count,shared_description_count,embedding_cosine_multilingual_e5_large,embedding_cosine_bge_m3,embedding_cosine_labse,structural_support_score_raw,source_seller_raw_left,source_seller_raw_right,identity_label,evidence_type,evidence_type_confident,identity_training_eligible,has_direct_identifier_signal,has_template_clone_signal,has_semantic_topic_signal,has_public_contact_or_url_noise_signal,evidence_type_reasons
market_item.xlsx|茶马古道|seller_raw:/shop/427252||market_item.xlsx|茶马古道|seller_raw:/shop/427474,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.942732,0.898038,0.884046,0.508108,/shop/427252,/shop/427474,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:24225||market_item.xlsx|茶马古道|seller_raw:/shop/425839,zh_target_strict,zh,test,comp_00022,negative,semantic_structural,1,1,,,,,,0.871721,0.773732,0.91601,0.511344,24225,/shop/425839,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/447066||market_item.xlsx|茶马古道|seller_raw:/shop/6893,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.959615,0.936572,0.899359,0.501426,/shop/447066,/shop/6893,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/428039||market_item.xlsx|茶马古道|seller_raw:/shop/441741,zh_target_strict,zh,test,comp_00149,positive,identifier_primary,1,1,,,,,,0.935892,0.836008,0.887202,0.362421,/shop/428039,/shop/441741,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|茶马古道|seller_raw:/shop/428039||market_item.xlsx|茶马古道|seller_raw:/shop/438537,zh_target_strict,zh,test,comp_00149,positive,identifier_primary,1,1,,,,,,0.933511,0.799926,0.884392,0.378979,/shop/428039,/shop/438537,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|茶马古道|seller_raw:/shop/421728||market_item.xlsx|茶马古道|seller_raw:/shop/437791,zh_target_strict,zh,test,comp_00178,positive,identifier_primary,1,1,,,,,,0.910116,0.856561,0.905975,0.340846,/shop/421728,/shop/437791,same_controller,same_controller_direct_identifier,1,1,1,0,1,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|茶马古道|seller_raw:/shop/439380||market_item.xlsx|茶马古道|seller_raw:/shop/461801,zh_target_strict,zh,test,comp_00201,positive,identifier_primary,1,1,,,,,,0.916818,0.826787,0.897561,0.488174,/shop/439380,/shop/461801,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|茶马古道|seller_raw:/shop/428560||market_item.xlsx|茶马古道|seller_raw:/shop/428784,zh_target_strict,zh,test,comp_00190,positive,identifier_primary,1,1,,,,,,0.917645,0.828062,0.94299,0.452321,/shop/428560,/shop/428784,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|茶马古道|seller_raw:/shop/404171||market_item.xlsx|茶马古道|seller_raw:/shop/427106,zh_target_strict,zh,uncertain_holdout,,uncertain,identifier_primary,0,0,,,,,,0.897763,0.775207,0.784253,0.130352,/shop/404171,/shop/427106,uncertain,uncertain_insufficient_evidence,0,0,1,0,1,1,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:595227||market_item.xlsx|中文暗网交易市场|seller_raw:595229,zh_target_strict,zh,audit_only,,positive,semantic_structural,0,0,,,,,,0.897591,0.857407,0.8952,0.949309,595227,595229,same_controller,same_controller_component_anchor,1,0,0,1,0,0,review_notes_component_anchor_keyword
market_item.xlsx|中文暗网交易市场|seller_raw:564088||market_item.xlsx|中文暗网交易市场|seller_raw:595229,zh_target_strict,zh,audit_only,,positive,semantic_structural,0,0,,,,,,0.886987,0.832896,0.811554,0.799201,564088,595229,same_controller,same_controller_component_anchor,1,0,0,1,0,0,review_notes_component_anchor_keyword
market_item.xlsx|茶马古道|seller_raw:/shop/432919||market_item.xlsx|茶马古道|seller_raw:/shop/461297,zh_target_strict,zh,audit_only,,positive,semantic_structural,0,0,,,,,,0.916822,0.856217,0.938158,0.508428,/shop/432919,/shop/461297,same_controller,same_controller_component_anchor,1,0,0,1,0,0,review_notes_component_anchor_keyword
market_item.xlsx|中文暗网交易市场|seller_raw:11870||market_item.xlsx|茶马古道|seller_raw:/shop/427472,zh_target_strict,zh,audit_only,,positive,semantic_only,0,0,,,,,,0.889536,0.80533,0.89207,0.325012,11870,/shop/427472,same_controller,same_controller_component_anchor,1,0,0,0,1,0,review_notes_component_anchor_keyword
market_item.xlsx|中文暗网交易市场|seller_raw:636288||market_item.xlsx|中文暗网交易市场|seller_raw:636666,zh_target_strict,zh,train,silver_train_comp_00024,positive,identifier_primary,1,1,,,,,,0.945909,0.917316,0.945163,0.954467,636288,636666,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:556868||market_item.xlsx|茶马古道|seller_raw:/shop/6982,zh_target_strict,zh,uncertain_holdout,,uncertain,identifier_primary,0,0,,,,,,0.91579,0.841212,0.868029,0.245827,556868,/shop/6982,uncertain,uncertain_insufficient_evidence,0,0,1,0,1,1,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:446965||market_item.xlsx|中文暗网交易市场|seller_raw:70840,zh_target_strict,zh,train,silver_train_comp_00025,positive,identifier_primary,1,1,,,,,,0.935796,0.877523,0.906924,0.941693,446965,70840,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:534628||market_item.xlsx|中文暗网交易市场|seller_raw:605663,zh_target_strict,zh,train,silver_train_comp_00026,positive,identifier_primary,1,1,,,,,,0.921922,0.835695,0.919758,0.968382,534628,605663,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:462585||market_item.xlsx|中文暗网交易市场|seller_raw:466000,zh_target_strict,zh,train,silver_train_comp_00033,positive,identifier_primary,1,1,,,,,,0.924415,0.837044,0.90861,0.784147,462585,466000,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:435064||market_item.xlsx|中文暗网交易市场|seller_raw:95895,zh_target_strict,zh,train,silver_train_comp_00039,positive,identifier_primary,1,1,,,,,,0.935519,0.922835,0.889563,0.720226,435064,95895,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:51470||market_item.xlsx|中文暗网交易市场|seller_raw:54210,zh_target_strict,zh,train,silver_train_comp_00064,positive,identifier_primary,1,1,,,,,,0.902302,0.860858,0.87875,0.478324,51470,54210,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:361285||market_item.xlsx|中文暗网交易市场|seller_raw:502030,zh_target_strict,zh,train,silver_train_comp_00038,positive,identifier_primary,1,1,,,,,,0.934046,0.905495,0.94559,0.785476,361285,502030,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:95895,zh_target_strict,zh,train,silver_train_comp_00042,positive,identifier_primary,1,1,,,,,,0.951613,0.933665,0.86058,0.729204,121394,95895,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:501102,zh_target_strict,zh,train,silver_train_comp_00036,positive,identifier_primary,1,1,,,,,,0.936343,0.912575,0.930331,0.801214,465763,501102,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:361068||market_item.xlsx|中文暗网交易市场|seller_raw:70840,zh_target_strict,zh,train,silver_train_comp_00048,positive,identifier_primary,1,1,,,,,,0.928308,0.87015,0.83724,0.675585,361068,70840,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/458155,zh_target_strict,zh,train,silver_train_comp_00041,positive,identifier_primary,1,1,,,,,,0.91247,0.86712,0.934646,0.78664,/shop/449035,/shop/458155,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:361068||market_item.xlsx|中文暗网交易市场|seller_raw:501102,zh_target_strict,zh,train,silver_train_comp_00114,positive,identifier_primary,1,1,,,,,,0.931403,0.91069,0.925055,0.64355,361068,501102,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:430378||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict,zh,train,silver_train_comp_00065,positive,identifier_primary,1,1,,,,,,0.931247,0.870654,0.876311,0.552719,430378,435064,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:501102||market_item.xlsx|中文暗网交易市场|seller_raw:537697,zh_target_strict,zh,train,silver_train_comp_00105,positive,identifier_primary,1,1,,,,,,0.918811,0.865301,0.905675,0.796483,501102,537697,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:51470||market_item.xlsx|茶马古道|seller_raw:/shop/400997,zh_target_strict,zh,train,silver_train_comp_00106,positive,identifier_primary,1,1,,,,,,0.887749,0.826868,0.888673,0.201609,51470,/shop/400997,same_controller,same_controller_direct_identifier,1,1,1,0,1,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:446965||market_item.xlsx|中文暗网交易市场|seller_raw:45068,zh_target_strict,zh,train,silver_train_comp_00044,positive,identifier_primary,1,1,,,,,,0.918399,0.818841,0.891961,0.778508,446965,45068,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:365949||market_item.xlsx|中文暗网交易市场|seller_raw:370168,zh_target_strict,zh,train,silver_train_comp_00058,positive,identifier_primary,1,1,,,,,,0.931626,0.87037,0.935404,0.692413,365949,370168,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:312538,zh_target_strict,zh,train,silver_train_comp_00117,positive,identifier_primary,1,1,,,,,,0.936167,0.923251,0.941206,0.651682,121394,312538,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:361068||market_item.xlsx|中文暗网交易市场|seller_raw:45068,zh_target_strict,zh,train,silver_train_comp_00054,positive,identifier_primary,1,1,,,,,,0.913167,0.860007,0.87163,0.737753,361068,45068,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|茶马古道|seller_raw:/shop/395006||market_item.xlsx|茶马古道|seller_raw:/shop/446570,zh_target_strict,zh,train,silver_train_comp_00059,positive,identifier_primary,1,1,,,,,,0.92474,0.85681,0.843846,0.696958,/shop/395006,/shop/446570,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:149940||market_item.xlsx|中文暗网交易市场|seller_raw:312538,zh_target_strict,zh,train,silver_train_comp_00112,positive,identifier_primary,1,1,,,,,,0.932527,0.906445,0.947092,0.735936,149940,312538,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:433599||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict,zh,train,silver_train_comp_00056,positive,identifier_primary,1,1,,,,,,0.923469,0.891276,0.883728,0.735468,433599,435064,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:45068||market_item.xlsx|中文暗网交易市场|seller_raw:70840,zh_target_strict,zh,train,silver_train_comp_00057,positive,identifier_primary,1,1,,,,,,0.93619,0.852039,0.933519,0.728967,45068,70840,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:436422,zh_target_strict,zh,train,silver_train_comp_00113,positive,identifier_primary,1,1,,,,,,0.919887,0.890227,0.895581,0.718945,121394,436422,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict,zh,train,silver_train_comp_00067,positive,identifier_primary,1,1,,,,,,0.945912,0.914538,0.908143,0.624189,121394,435064,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:54210||market_item.xlsx|茶马古道|seller_raw:/shop/400997,zh_target_strict,zh,train,silver_train_comp_00110,positive,identifier_primary,1,1,,,,,,0.926088,0.90749,0.884072,0.208193,54210,/shop/400997,same_controller,same_controller_direct_identifier,1,1,1,0,1,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:537697,zh_target_strict,zh,train,silver_train_comp_00120,positive,identifier_primary,1,1,,,,,,0.910006,0.852781,0.844219,0.68075,465763,537697,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:534628||market_item.xlsx|中文暗网交易市场|seller_raw:562478,zh_target_strict,zh,train,silver_train_comp_00069,positive,identifier_primary,1,1,,,,,,0.923329,0.864515,0.929606,0.624145,534628,562478,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:157835||market_item.xlsx|中文暗网交易市场|seller_raw:312538,zh_target_strict,zh,train,silver_train_comp_00122,positive,identifier_primary,1,1,,,,,,0.913874,0.886355,0.907415,0.654673,157835,312538,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:149940||market_item.xlsx|中文暗网交易市场|seller_raw:157835,zh_target_strict,zh,train,silver_train_comp_00123,positive,identifier_primary,1,1,,,,,,0.918915,0.869289,0.931398,0.653443,149940,157835,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:157835||market_item.xlsx|中文暗网交易市场|seller_raw:435064,zh_target_strict,zh,train,silver_train_comp_00066,positive,identifier_primary,1,1,,,,,,0.911239,0.875656,0.853199,0.652177,157835,435064,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:596304,zh_target_strict,zh,train,silver_train_comp_00124,positive,identifier_primary,1,1,,,,,,0.894043,0.84331,0.76778,0.649167,465763,596304,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:32635||market_item.xlsx|中文暗网交易市场|seller_raw:81020,zh_target_strict,zh,train,silver_train_comp_00068,positive,identifier_primary,1,1,,,,,,0.924621,0.835778,0.898752,0.646763,32635,81020,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:502030||market_item.xlsx|中文暗网交易市场|seller_raw:53014,zh_target_strict,zh,train,silver_train_comp_00071,positive,identifier_primary,1,1,,,,,,0.927288,0.891624,0.940131,0.622338,502030,53014,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:157835||market_item.xlsx|中文暗网交易市场|seller_raw:596096,zh_target_strict,zh,train,silver_train_comp_00070,positive,identifier_primary,1,1,,,,,,0.903852,0.850894,0.93855,0.63729,157835,596096,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:462296||market_item.xlsx|中文暗网交易市场|seller_raw:562478,zh_target_strict,zh,train,silver_train_comp_00072,positive,identifier_primary,1,1,,,,,,0.912288,0.827465,0.913613,0.614449,462296,562478,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:149940,zh_target_strict,zh,train,silver_train_comp_00130,positive,identifier_primary,1,1,,,,,,0.940921,0.906063,0.926118,0.594917,121394,149940,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:435064||market_item.xlsx|中文暗网交易市场|seller_raw:606446,zh_target_strict,zh,train,silver_train_comp_00074,positive,identifier_primary,1,1,,,,,,0.918782,0.797738,0.804424,0.59818,435064,606446,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:501102||market_item.xlsx|中文暗网交易市场|seller_raw:596304,zh_target_strict,zh,train,silver_train_comp_00127,positive,identifier_primary,1,1,,,,,,0.894359,0.840438,0.858709,0.61302,501102,596304,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:312538||market_item.xlsx|中文暗网交易市场|seller_raw:606446,zh_target_strict,zh,train,silver_train_comp_00080,positive,identifier_primary,1,1,,,,,,0.924266,0.856085,0.897164,0.567325,312538,606446,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:562478||market_item.xlsx|中文暗网交易市场|seller_raw:605663,zh_target_strict,zh,train,silver_train_comp_00075,positive,identifier_primary,1,1,,,,,,0.906734,0.795827,0.914334,0.599098,562478,605663,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:157835||market_item.xlsx|中文暗网交易市场|seller_raw:95895,zh_target_strict,zh,train,silver_train_comp_00076,positive,identifier_primary,1,1,,,,,,0.923172,0.897857,0.779798,0.593724,157835,95895,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:157835,zh_target_strict,zh,train,silver_train_comp_00077,positive,identifier_primary,1,1,,,,,,0.934511,0.920917,0.9284,0.586982,121394,157835,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:250715||market_item.xlsx|中文暗网交易市场|seller_raw:465763,zh_target_strict,zh,train,silver_train_comp_00081,positive,identifier_primary,1,1,,,,,,0.942573,0.90375,0.895815,0.578644,250715,465763,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:361068||market_item.xlsx|中文暗网交易市场|seller_raw:596304,zh_target_strict,zh,train,silver_train_comp_00134,positive,identifier_primary,1,1,,,,,,0.890851,0.80509,0.728672,0.568478,361068,596304,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:312538||market_item.xlsx|中文暗网交易市场|seller_raw:436422,zh_target_strict,zh,train,silver_train_comp_00135,positive,identifier_primary,1,1,,,,,,0.905033,0.857348,0.896114,0.568158,312538,436422,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:361068||market_item.xlsx|中文暗网交易市场|seller_raw:537697,zh_target_strict,zh,train,silver_train_comp_00136,positive,identifier_primary,1,1,,,,,,0.912827,0.830329,0.814737,0.567062,361068,537697,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:501102||market_item.xlsx|中文暗网交易市场|seller_raw:566697,zh_target_strict,zh,train,silver_train_comp_00087,positive,identifier_primary,1,1,,,,,,0.912556,0.86007,0.910526,0.554349,501102,566697,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:149940||market_item.xlsx|中文暗网交易市场|seller_raw:436422,zh_target_strict,zh,train,silver_train_comp_00138,positive,identifier_primary,1,1,,,,,,0.917694,0.886738,0.89803,0.551683,149940,436422,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:555666,zh_target_strict,zh,train,silver_train_comp_00092,positive,identifier_primary,1,1,,,,,,0.885542,0.833077,0.825273,0.536203,465763,555666,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:443482||market_item.xlsx|中文暗网交易市场|seller_raw:455638,zh_target_strict,zh,train,silver_train_comp_00094,positive,identifier_primary,1,1,,,,,,0.892491,0.854792,0.910659,0.519869,443482,455638,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|中文暗网交易市场|seller_raw:432194||market_item.xlsx|中文暗网交易市场|seller_raw:605878,zh_target_strict,zh,train,silver_train_comp_00095,positive,identifier_primary,1,1,,,,,,0.91094,0.838429,0.869263,0.519157,432194,605878,same_controller,same_controller_direct_identifier,1,1,1,0,0,1,feature_has_shared_contact_exact|feature_shared_contact_count|review_stratum:identifier
market_item.xlsx|茶马古道|seller_raw:/shop/434089||market_item.xlsx|茶马古道|seller_raw:/shop/437791,zh_target_strict,zh,audit_only,,positive,semantic_structural,0,0,,,,,,0.901719,0.819358,0.934049,0.784822,/shop/434089,/shop/437791,same_controller,same_controller_component_anchor,1,0,0,0,0,0,review_notes_component_anchor_keyword
market_item.xlsx|中文暗网交易市场|seller_raw:470314||market_item.xlsx|中文暗网交易市场|seller_raw:472166,zh_target_strict,zh,train,silver_train_comp_00003,positive,text_clone_primary,1,1,,,,,,0.990523,0.982358,0.995265,0.836991,470314,472166,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:326247||market_item.xlsx|茶马古道|seller_raw:/shop/504,zh_target_strict,zh,train,silver_train_comp_00005,positive,text_clone_primary,1,1,,,,,,0.971306,0.981662,0.992551,0.496037,326247,/shop/504,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:580908||market_item.xlsx|茶马古道|seller_raw:/shop/428010,zh_target_strict,zh,train,silver_train_comp_00006,positive,text_clone_primary,1,1,,,,,,0.943767,0.949752,0.95885,0.306635,580908,/shop/428010,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:344175||market_item.xlsx|茶马古道|seller_raw:/shop/1239,zh_target_strict,zh,train,silver_train_comp_00008,positive,text_clone_primary,1,1,,,,,,0.937348,0.878201,0.932717,0.351792,344175,/shop/1239,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:446883||market_item.xlsx|茶马古道|seller_raw:/shop/4165,zh_target_strict,zh,train,silver_train_comp_00009,positive,text_clone_primary,1,1,,,,,,0.942617,0.93946,0.979161,0.362924,446883,/shop/4165,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:196754||market_item.xlsx|茶马古道|seller_raw:/shop/1770,zh_target_strict,zh,train,silver_train_comp_00011,positive,text_clone_primary,1,1,,,,,,0.910024,0.840315,0.859496,0.374745,196754,/shop/1770,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:506172||market_item.xlsx|茶马古道|seller_raw:/shop/395950,zh_target_strict,zh,train,silver_train_comp_00014,positive,text_clone_primary,1,1,,,,,,0.953202,0.93523,0.974677,0.443651,506172,/shop/395950,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
